Date,"Abs Pres, psi","Temp, °F",Coupler Detached,End Of File
3/16/2018 22:00,14.7805,78.098,,
3/16/2018 22:15,14.7822,77.923,,
3/16/2018 22:30,14.7844,77.923,,
3/16/2018 22:45,14.7925,77.749,,
3/16/2018 23:00,14.8274,77.749,,
3/16/2018 23:15,14.918,77.574,,
3/16/2018 23:30,15.032,77.225,,
3/16/2018 23:45,15.0246,76.876,,
3/17/2018 0:00,15.0089,76.703,,
3/17/2018 0:15,15.2581,76.528,,
3/17/2018 0:30,15.136,76.354,,
3/17/2018 0:45,15.0427,76.354,,
3/17/2018 1:00,14.9841,76.354,,
3/17/2018 1:15,14.9473,76.354,,
3/17/2018 1:30,14.9342,76.354,,
3/17/2018 1:45,14.9473,76.354,,
3/17/2018 2:00,14.9451,76.354,,
3/17/2018 2:15,14.9386,76.354,,
3/17/2018 2:30,14.9338,76.181,,
3/17/2018 2:45,14.9142,76.181,,
3/17/2018 3:00,14.8903,76.181,,
3/17/2018 3:15,14.8774,76.181,,
3/17/2018 3:30,14.8643,76.181,,
3/17/2018 3:45,14.8578,76.181,,
3/17/2018 4:00,14.8426,76.181,,
3/17/2018 4:15,14.8406,76.181,,
3/17/2018 4:30,14.8318,76.181,,
3/17/2018 4:45,14.8271,76.006,,
3/17/2018 5:00,14.8271,76.006,,
3/17/2018 5:15,14.8205,76.006,,
3/17/2018 5:30,14.8184,76.006,,
3/17/2018 5:45,14.8184,76.006,,
3/17/2018 6:00,14.8162,76.006,,
3/17/2018 6:15,14.8184,76.006,,
3/17/2018 6:30,14.8227,76.006,,
3/17/2018 6:45,14.8184,76.006,,
3/17/2018 7:00,14.8162,76.006,,
3/17/2018 7:15,14.8184,76.006,,
3/17/2018 7:30,14.821,76.181,,
3/17/2018 7:45,14.8231,76.181,,
3/17/2018 8:00,14.8166,76.181,,
3/17/2018 8:15,14.8214,76.354,,
3/17/2018 8:30,14.8236,76.354,,
3/17/2018 8:45,14.824,76.528,,
3/17/2018 9:00,14.8262,76.528,,
3/17/2018 9:15,14.8245,76.703,,
3/17/2018 9:30,14.8288,76.703,,
3/17/2018 9:45,14.825,76.876,,
3/17/2018 10:00,14.8298,77.05,,
3/17/2018 10:15,14.8242,77.4,,
3/17/2018 10:30,14.8198,77.4,,
3/17/2018 10:45,14.8202,77.574,,
3/17/2018 11:00,14.8202,77.574,,
3/17/2018 11:15,14.8152,78.098,,
3/17/2018 11:30,14.8104,77.923,,
3/17/2018 11:45,14.8104,77.923,,
3/17/2018 12:00,14.806,77.923,,
3/17/2018 12:15,14.8065,78.098,,
3/17/2018 12:30,14.8036,78.624,,
3/17/2018 12:45,14.7963,79.151,,
3/17/2018 13:00,14.7933,78.8,,
3/17/2018 13:15,14.7933,78.8,,
3/17/2018 13:30,14.7894,78.975,,
3/17/2018 13:45,14.7851,79.853,,
3/17/2018 14:00,14.7837,79.326,,
3/17/2018 14:15,14.7778,79.502,,
3/17/2018 14:30,14.7738,79.678,,
3/17/2018 14:45,14.7764,79.853,,
3/17/2018 15:00,14.7721,79.853,,
3/17/2018 15:15,14.7679,79.853,,
3/17/2018 15:30,14.7669,79.502,,
3/17/2018 15:45,14.7664,79.326,,
3/17/2018 16:00,14.7638,79.151,,
3/17/2018 16:15,14.7654,78.975,,
3/17/2018 16:30,14.765,78.8,,
3/17/2018 16:45,14.7698,78.975,,
3/17/2018 17:00,14.7676,78.975,,
3/17/2018 17:15,14.7693,78.8,,
3/17/2018 17:30,14.7689,78.624,,
3/17/2018 17:45,14.7711,78.624,,
3/17/2018 18:00,14.7748,78.449,,
3/17/2018 18:15,14.7727,78.449,,
3/17/2018 18:30,14.7744,78.274,,
3/17/2018 18:45,14.7766,78.274,,
3/17/2018 19:00,14.7783,78.098,,
3/17/2018 19:15,14.7805,78.098,,
3/17/2018 19:30,14.7827,78.098,,
3/17/2018 19:45,14.7849,78.098,,
3/17/2018 20:00,14.7888,77.923,,
3/17/2018 20:15,14.7908,77.923,,
3/17/2018 20:30,14.7952,77.923,,
3/17/2018 20:45,14.793,77.923,,
3/17/2018 21:00,14.793,77.923,,
3/17/2018 21:15,14.7947,77.749,,
3/17/2018 21:30,14.7947,77.749,,
3/17/2018 21:45,14.7969,77.749,,
3/17/2018 22:00,14.7986,77.574,,
3/17/2018 22:15,14.8008,77.574,,
3/17/2018 22:30,14.7986,77.574,,
3/17/2018 22:45,14.8004,77.4,,
3/17/2018 23:00,14.7982,77.4,,
3/17/2018 23:15,14.796,77.4,,
3/17/2018 23:30,14.7938,77.4,,
3/17/2018 23:45,14.7938,77.4,,
3/18/2018 0:00,14.7912,77.225,,
3/18/2018 0:15,14.7891,77.225,,
3/18/2018 0:30,14.7869,77.225,,
3/18/2018 0:45,14.7869,77.225,,
3/18/2018 1:00,14.7847,77.225,,
3/18/2018 1:15,14.7843,77.05,,
3/18/2018 1:30,14.7799,77.05,,
3/18/2018 1:45,14.7756,77.05,,
3/18/2018 2:00,14.7734,77.05,,
3/18/2018 2:15,14.769,77.05,,
3/18/2018 2:30,14.769,77.05,,
3/18/2018 2:45,14.7669,77.05,,
3/18/2018 3:00,14.7647,77.05,,
3/18/2018 3:15,14.7647,77.05,,
3/18/2018 3:30,14.7621,76.876,,
3/18/2018 3:45,14.7599,76.876,,
3/18/2018 4:00,14.7599,76.876,,
3/18/2018 4:15,14.7621,76.876,,
3/18/2018 4:30,14.7599,76.876,,
3/18/2018 4:45,14.7621,76.876,,
3/18/2018 5:00,14.7599,76.876,,
3/18/2018 5:15,14.7643,76.876,,
3/18/2018 5:30,14.7643,76.876,,
3/18/2018 5:45,14.7617,76.703,,
3/18/2018 6:00,14.7638,76.703,,
3/18/2018 6:15,14.7682,76.703,,
3/18/2018 6:30,14.7704,76.703,,
3/18/2018 6:45,14.7682,76.703,,
3/18/2018 7:00,14.7682,76.703,,
3/18/2018 7:15,14.7704,76.703,,
3/18/2018 7:30,14.7746,76.703,,
3/18/2018 7:45,14.773,76.876,,
3/18/2018 8:00,14.7795,76.876,,
3/18/2018 8:15,14.7795,76.876,,
3/18/2018 8:30,14.7799,77.05,,
3/18/2018 8:45,14.7782,77.225,,
3/18/2018 9:00,14.7808,77.4,,
3/18/2018 9:15,14.7834,77.574,,
3/18/2018 9:30,14.7866,77.923,,
3/18/2018 9:45,14.7866,77.923,,
3/18/2018 10:00,14.7866,77.923,,
3/18/2018 10:15,14.7836,78.449,,
3/18/2018 10:30,14.785,78.975,,
3/18/2018 10:45,14.7833,79.151,,
3/18/2018 11:00,14.7802,78.8,,
3/18/2018 11:15,14.777,78.449,,
3/18/2018 11:30,14.7727,78.449,,
3/18/2018 11:45,14.7706,78.449,,
3/18/2018 12:00,14.7706,78.449,,
3/18/2018 12:15,14.7663,78.449,,
3/18/2018 12:30,14.7706,78.449,,
3/18/2018 12:45,14.7689,78.624,,
3/18/2018 13:00,14.7679,78.274,,
3/18/2018 13:15,14.7657,78.274,,
3/18/2018 13:30,14.7593,78.274,,
3/18/2018 13:45,14.7537,78.624,,
3/18/2018 14:00,14.7547,78.975,,
3/18/2018 14:15,14.7551,79.151,,
3/18/2018 14:30,14.7541,78.8,,
3/18/2018 14:45,14.7537,78.624,,
3/18/2018 15:00,14.7624,78.624,,
3/18/2018 15:15,14.8079,78.624,,
3/18/2018 15:30,14.8075,78.449,,
3/18/2018 15:45,14.7918,78.274,,
3/18/2018 16:00,14.7831,78.274,,
3/18/2018 16:15,14.7722,78.274,,
3/18/2018 16:30,14.7609,78.098,,
3/18/2018 16:45,14.7609,78.098,,
3/18/2018 17:00,14.7588,78.098,,
3/18/2018 17:15,14.754,77.923,,
3/18/2018 17:30,14.7518,77.923,,
3/18/2018 17:45,14.7535,77.749,,
3/18/2018 18:00,14.7579,77.749,,
3/18/2018 18:15,14.7579,77.749,,
3/18/2018 18:30,14.7596,77.574,,
3/18/2018 18:45,14.764,77.574,,
3/18/2018 19:00,14.764,77.574,,
3/18/2018 19:15,14.7656,77.4,,
3/18/2018 19:30,14.7656,77.4,,
3/18/2018 19:45,14.7699,77.4,,
3/18/2018 20:00,14.7721,77.4,,
3/18/2018 20:15,14.776,77.225,,
3/18/2018 20:30,14.776,77.225,,
3/18/2018 20:45,14.7738,77.225,,
3/18/2018 21:00,14.7738,77.225,,
3/18/2018 21:15,14.776,77.225,,
3/18/2018 21:30,14.7804,77.225,,
3/18/2018 21:45,14.7821,77.05,,
3/18/2018 22:00,14.7799,77.05,,
3/18/2018 22:15,14.7778,77.05,,
3/18/2018 22:30,14.7799,77.05,,
3/18/2018 22:45,14.7799,77.05,,
3/18/2018 23:00,14.7751,76.876,,
3/18/2018 23:15,14.773,76.876,,
3/18/2018 23:30,14.773,76.876,,
3/18/2018 23:45,14.773,76.876,,
3/19/2018 0:00,14.7708,76.876,,
3/19/2018 0:15,14.766,76.703,,
3/19/2018 0:30,14.7638,76.703,,
3/19/2018 0:45,14.7638,76.703,,
3/19/2018 1:00,14.7638,76.703,,
3/19/2018 1:15,14.7595,76.703,,
3/19/2018 1:30,14.7573,76.703,,
3/19/2018 1:45,14.7525,76.528,,
3/19/2018 2:00,14.7525,76.528,,
3/19/2018 2:15,14.7503,76.528,,
3/19/2018 2:30,14.7482,76.528,,
3/19/2018 2:45,14.7482,76.528,,
3/19/2018 3:00,14.7438,76.528,,
3/19/2018 3:15,14.7438,76.528,,
3/19/2018 3:30,14.7434,76.354,,
3/19/2018 3:45,14.739,76.354,,
3/19/2018 4:00,14.7368,76.354,,
3/19/2018 4:15,14.7368,76.354,,
3/19/2018 4:30,14.739,76.354,,
3/19/2018 4:45,14.7412,76.354,,
3/19/2018 5:00,14.7412,76.354,,
3/19/2018 5:15,14.7434,76.354,,
3/19/2018 5:30,14.7456,76.354,,
3/19/2018 5:45,14.7473,76.181,,
3/19/2018 6:00,14.7451,76.181,,
3/19/2018 6:15,14.7451,76.181,,
3/19/2018 6:30,14.7473,76.181,,
3/19/2018 6:45,14.7495,76.181,,
3/19/2018 7:00,14.7495,76.181,,
3/19/2018 7:15,14.7495,76.181,,
3/19/2018 7:30,14.7521,76.354,,
3/19/2018 7:45,14.7521,76.354,,
3/19/2018 8:00,14.7543,76.354,,
3/19/2018 8:15,14.7606,76.354,,
3/19/2018 8:30,14.7606,76.354,,
3/19/2018 8:45,14.7612,76.528,,
3/19/2018 9:00,14.7573,76.703,,
3/19/2018 9:15,14.7556,76.876,,
3/19/2018 9:30,14.7564,77.225,,
3/19/2018 9:45,14.7586,77.225,,
3/19/2018 10:00,14.7601,77.749,,
3/19/2018 10:15,14.7588,78.098,,
3/19/2018 10:30,14.7609,78.098,,
3/19/2018 10:45,14.7572,78.274,,
3/19/2018 11:00,14.758,78.624,,
3/19/2018 11:15,14.7569,78.975,,
3/19/2018 11:30,14.7556,79.326,,
3/19/2018 11:45,14.7505,79.853,,
3/19/2018 12:00,14.7509,80.029,,
3/19/2018 12:15,14.7437,80.559,,
3/19/2018 12:30,14.7382,80.911,,
3/19/2018 12:45,14.7325,81.266,,
3/19/2018 13:00,14.7338,80.911,,
3/19/2018 13:15,14.7303,81.266,,
3/19/2018 13:30,14.7345,80.382,,
3/19/2018 13:45,14.7319,80.206,,
3/19/2018 14:00,14.7302,80.382,,
3/19/2018 14:15,14.728,80.382,,
3/19/2018 14:30,14.725,80.029,,
3/19/2018 14:45,14.7244,79.853,,
3/19/2018 15:00,14.7322,79.502,,
3/19/2018 15:15,14.7708,79.326,,
3/19/2018 15:30,14.7837,79.326,,
3/19/2018 15:45,14.766,79.151,,
3/19/2018 16:00,14.7529,79.151,,
3/19/2018 16:15,14.7438,78.975,,
3/19/2018 16:30,14.7368,78.8,,
3/19/2018 16:45,14.7368,78.8,,
3/19/2018 17:00,14.7384,78.624,,
3/19/2018 17:15,14.7406,78.624,,
3/19/2018 17:30,14.738,78.449,,
3/19/2018 17:45,14.7358,78.449,,
3/19/2018 18:00,14.731,78.274,,
3/19/2018 18:15,14.7306,78.098,,
3/19/2018 18:30,14.7328,78.098,,
3/19/2018 18:45,14.7345,77.923,,
3/19/2018 19:00,14.7389,77.923,,
3/19/2018 19:15,14.7339,77.749,,
3/19/2018 19:30,14.7339,77.749,,
3/19/2018 19:45,14.7379,77.574,,
3/19/2018 20:00,14.7422,77.574,,
3/19/2018 20:15,14.74,77.574,,
3/19/2018 20:30,14.7422,77.574,,
3/19/2018 20:45,14.7396,77.4,,
3/19/2018 21:00,14.744,77.4,,
3/19/2018 21:15,14.7435,77.225,,
3/19/2018 21:30,14.7457,77.225,,
3/19/2018 21:45,14.7435,77.225,,
3/19/2018 22:00,14.7479,77.225,,
3/19/2018 22:15,14.7522,77.225,,
3/19/2018 22:30,14.7538,77.05,,
3/19/2018 22:45,14.7495,77.05,,
3/19/2018 23:00,14.7516,77.05,,
3/19/2018 23:15,14.7473,77.05,,
3/19/2018 23:30,14.7451,77.05,,
3/19/2018 23:45,14.7473,77.05,,
3/20/2018 0:00,14.7431,77.05,,
3/20/2018 0:15,14.7469,76.876,,
3/20/2018 0:30,14.7469,76.876,,
3/20/2018 0:45,14.749,76.876,,
3/20/2018 1:00,14.7447,76.876,,
3/20/2018 1:15,14.749,76.876,,
3/20/2018 1:30,14.7512,76.876,,
3/20/2018 1:45,14.749,76.876,,
3/20/2018 2:00,14.7469,76.876,,
3/20/2018 2:15,14.749,76.876,,
3/20/2018 2:30,14.749,76.876,,
3/20/2018 2:45,14.7486,76.703,,
3/20/2018 3:00,14.7421,76.703,,
3/20/2018 3:15,14.7442,76.703,,
3/20/2018 3:30,14.7421,76.703,,
3/20/2018 3:45,14.7442,76.703,,
3/20/2018 4:00,14.7464,76.703,,
3/20/2018 4:15,14.7464,76.703,,
3/20/2018 4:30,14.746,76.528,,
3/20/2018 4:45,14.7482,76.528,,
3/20/2018 5:00,14.7482,76.528,,
3/20/2018 5:15,14.7438,76.528,,
3/20/2018 5:30,14.7438,76.528,,
3/20/2018 5:45,14.7412,76.354,,
3/20/2018 6:00,14.739,76.354,,
3/20/2018 6:15,14.739,76.354,,
3/20/2018 6:30,14.739,76.354,,
3/20/2018 6:45,14.7434,76.354,,
3/20/2018 7:00,14.7477,76.354,,
3/20/2018 7:15,14.7456,76.354,,
3/20/2018 7:30,14.7434,76.354,,
3/20/2018 7:45,14.7412,76.354,,
3/20/2018 8:00,14.739,76.354,,
3/20/2018 8:15,14.7395,76.528,,
3/20/2018 8:30,14.7395,76.528,,
3/20/2018 8:45,14.7355,76.703,,
3/20/2018 9:00,14.7339,76.876,,
3/20/2018 9:15,14.7318,76.876,,
3/20/2018 9:30,14.7361,76.876,,
3/20/2018 9:45,14.7344,77.05,,
3/20/2018 10:00,14.7348,77.225,,
3/20/2018 10:15,14.7313,77.574,,
3/20/2018 10:30,14.7276,77.749,,
3/20/2018 10:45,14.7237,77.923,,
3/20/2018 11:00,14.7197,78.098,,
3/20/2018 11:15,14.7168,78.624,,
3/20/2018 11:30,14.7112,78.975,,
3/20/2018 11:45,14.7118,79.151,,
3/20/2018 12:00,14.7112,78.975,,
3/20/2018 12:15,14.7103,78.624,,
3/20/2018 12:30,14.7038,78.624,,
3/20/2018 12:45,14.7061,79.502,,
3/20/2018 13:00,14.7036,80.206,,
3/20/2018 13:15,14.7025,80.559,,
3/20/2018 13:30,14.7012,80.911,,
3/20/2018 13:45,14.6938,80.559,,
3/20/2018 14:00,14.6916,80.559,,
3/20/2018 14:15,14.6916,80.559,,
3/20/2018 14:30,14.6929,80.206,,
3/20/2018 14:45,14.6971,80.206,,
3/20/2018 15:00,14.6962,79.853,,
3/20/2018 15:15,14.6984,79.853,,
3/20/2018 15:30,14.7018,79.502,,
3/20/2018 15:45,14.7023,79.678,,
3/20/2018 16:00,14.6984,79.853,,
3/20/2018 16:15,14.6996,79.502,,
3/20/2018 16:30,14.7013,79.326,,
3/20/2018 16:45,14.7013,79.326,,
3/20/2018 17:00,14.7009,79.151,,
3/20/2018 17:15,14.702,78.8,,
3/20/2018 17:30,14.706,78.624,,
3/20/2018 17:45,14.7081,78.624,,
3/20/2018 18:00,14.712,78.449,,
3/20/2018 18:15,14.7138,78.274,,
3/20/2018 18:30,14.7158,78.274,,
3/20/2018 18:45,14.7219,78.098,,
3/20/2018 19:00,14.7219,78.098,,
3/20/2018 19:15,14.7237,77.923,,
3/20/2018 19:30,14.7258,77.923,,
3/20/2018 19:45,14.7258,77.923,,
3/20/2018 20:00,14.7254,77.749,,
3/20/2018 20:15,14.7254,77.749,,
3/20/2018 20:30,14.7276,77.749,,
3/20/2018 20:45,14.727,77.574,,
3/20/2018 21:00,14.7292,77.574,,
3/20/2018 21:15,14.7292,77.574,,
3/20/2018 21:30,14.7309,77.4,,
3/20/2018 21:45,14.7331,77.4,,
3/20/2018 22:00,14.7331,77.4,,
3/20/2018 22:15,14.7326,77.225,,
3/20/2018 22:30,14.7326,77.225,,
3/20/2018 22:45,14.7305,77.225,,
3/20/2018 23:00,14.7326,77.225,,
3/20/2018 23:15,14.7322,77.05,,
3/20/2018 23:30,14.7322,77.05,,
3/20/2018 23:45,14.7344,77.05,,
3/21/2018 0:00,14.7344,77.05,,
3/21/2018 0:15,14.7339,76.876,,
3/21/2018 0:30,14.7318,76.876,,
3/21/2018 0:45,14.7318,76.876,,
3/21/2018 1:00,14.7274,76.876,,
3/21/2018 1:15,14.727,76.703,,
3/21/2018 1:30,14.7248,76.703,,
3/21/2018 1:45,14.7205,76.703,,
3/21/2018 2:00,14.7226,76.703,,
3/21/2018 2:15,14.7226,76.703,,
3/21/2018 2:30,14.7226,76.703,,
3/21/2018 2:45,14.7286,76.528,,
3/21/2018 3:00,14.7377,76.703,,
3/21/2018 3:15,14.7486,76.703,,
3/21/2018 3:30,14.7941,76.703,,
3/21/2018 3:45,14.8366,76.354,,
3/21/2018 4:00,14.8171,76.354,,
3/21/2018 4:15,14.7954,76.354,,
3/21/2018 4:30,14.7802,76.354,,
3/21/2018 4:45,14.7693,76.354,,
3/21/2018 5:00,14.7628,76.354,,
3/21/2018 5:15,14.7564,76.354,,
3/21/2018 5:30,14.7543,76.354,,
3/21/2018 5:45,14.7521,76.354,,
3/21/2018 6:00,14.7521,76.354,,
3/21/2018 6:15,14.7521,76.354,,
3/21/2018 6:30,14.7499,76.354,,
3/21/2018 6:45,14.7521,76.354,,
3/21/2018 7:00,14.7499,76.354,,
3/21/2018 7:15,14.7521,76.354,,
3/21/2018 7:30,14.7521,76.354,,
3/21/2018 7:45,14.7499,76.354,,
3/21/2018 8:00,14.7499,76.354,,
3/21/2018 8:15,14.7521,76.354,,
3/21/2018 8:30,14.7503,76.528,,
3/21/2018 8:45,14.7503,76.528,,
3/21/2018 9:00,14.7534,76.876,,
3/21/2018 9:15,14.7538,77.05,,
3/21/2018 9:30,14.7522,77.225,,
3/21/2018 9:45,14.7527,77.4,,
3/21/2018 10:00,14.7487,77.574,,
3/21/2018 10:15,14.7518,77.923,,
3/21/2018 10:30,14.755,78.274,,
3/21/2018 10:45,14.7537,78.624,,
3/21/2018 11:00,14.7547,78.975,,
3/21/2018 11:15,14.7558,78.624,,
3/21/2018 11:30,14.7563,78.8,,
3/21/2018 11:45,14.7564,79.678,,
3/21/2018 12:00,14.7548,79.853,,
3/21/2018 12:15,14.7505,79.853,,
3/21/2018 12:30,14.7483,79.853,,
3/21/2018 12:45,14.7444,80.029,,
3/21/2018 13:00,14.744,79.853,,
3/21/2018 13:15,14.7411,80.382,,
3/21/2018 13:30,14.7398,80.735,,
3/21/2018 13:45,14.7432,80.382,,
3/21/2018 14:00,14.7428,80.206,,
3/21/2018 14:15,14.7384,80.206,,
3/21/2018 14:30,14.7345,80.382,,
3/21/2018 14:45,14.7363,80.206,,
3/21/2018 15:00,14.7331,79.853,,
3/21/2018 15:15,14.7319,80.206,,
3/21/2018 15:30,14.7297,80.206,,
3/21/2018 15:45,14.7297,80.206,,
3/21/2018 16:00,14.7297,80.206,,
3/21/2018 16:15,14.7228,80.029,,
3/21/2018 16:30,14.7222,79.853,,
3/21/2018 16:45,14.7235,79.502,,
3/21/2018 17:00,14.7274,79.326,,
3/21/2018 17:15,14.7312,79.151,,
3/21/2018 17:30,14.7351,78.975,,
3/21/2018 17:45,14.7368,78.8,,
3/21/2018 18:00,14.739,78.8,,
3/21/2018 18:15,14.7406,78.624,,
3/21/2018 18:30,14.745,78.624,,
3/21/2018 18:45,14.7445,78.449,,
3/21/2018 19:00,14.7511,78.449,,
3/21/2018 19:15,14.7576,78.449,,
3/21/2018 19:30,14.7641,78.449,,
3/21/2018 19:45,14.7663,78.449,,
3/21/2018 20:00,14.7657,78.274,,
3/21/2018 20:15,14.7701,78.274,,
3/21/2018 20:30,14.7701,78.274,,
3/21/2018 20:45,14.774,78.098,,
3/21/2018 21:00,14.7783,78.098,,
3/21/2018 21:15,14.7783,78.098,,
3/21/2018 21:30,14.7762,78.098,,
3/21/2018 21:45,14.7757,77.923,,
3/21/2018 22:00,14.7801,77.923,,
3/21/2018 22:15,14.7779,77.923,,
3/21/2018 22:30,14.7779,77.923,,
3/21/2018 22:45,14.7757,77.923,,
3/21/2018 23:00,14.7775,77.749,,
3/21/2018 23:15,14.7731,77.749,,
3/21/2018 23:30,14.7753,77.749,,
3/21/2018 23:45,14.7753,77.749,,
3/22/2018 0:00,14.7709,77.749,,
3/22/2018 0:15,14.7683,77.574,,
3/22/2018 0:30,14.764,77.574,,
3/22/2018 0:45,14.7683,77.574,,
3/22/2018 1:00,14.764,77.574,,
3/22/2018 1:15,14.7618,77.574,,
3/22/2018 1:30,14.7592,77.4,,
3/22/2018 1:45,14.757,77.4,,
3/22/2018 2:00,14.7592,77.4,,
3/22/2018 2:15,14.757,77.4,,
3/22/2018 2:30,14.7564,77.225,,
3/22/2018 2:45,14.7564,77.225,,
3/22/2018 3:00,14.7564,77.225,,
3/22/2018 3:15,14.763,77.225,,
3/22/2018 3:30,14.7608,77.225,,
3/22/2018 3:45,14.7586,77.225,,
3/22/2018 4:00,14.7564,77.225,,
3/22/2018 4:15,14.7608,77.225,,
3/22/2018 4:30,14.7608,77.225,,
3/22/2018 4:45,14.7608,77.225,,
3/22/2018 5:00,14.7625,77.05,,
3/22/2018 5:15,14.7647,77.05,,
3/22/2018 5:30,14.7669,77.05,,
3/22/2018 5:45,14.769,77.05,,
3/22/2018 6:00,14.769,77.05,,
3/22/2018 6:15,14.7734,77.05,,
3/22/2018 6:30,14.7734,77.05,,
3/22/2018 6:45,14.7907,77.05,,
3/22/2018 7:00,14.8233,77.05,,
3/22/2018 7:15,14.8584,77.225,,
3/22/2018 7:30,14.8411,77.225,,
3/22/2018 7:45,14.8303,77.225,,
3/22/2018 8:00,14.8324,77.225,,
3/22/2018 8:15,14.8433,77.225,,
3/22/2018 8:30,14.8411,77.225,,
3/22/2018 8:45,14.8324,77.225,,
3/22/2018 9:00,14.8281,77.225,,
3/22/2018 9:15,14.8237,77.225,,
3/22/2018 9:30,14.8216,77.225,,
3/22/2018 9:45,14.8176,77.4,,
3/22/2018 10:00,14.8117,77.574,,
3/22/2018 10:15,14.8086,78.098,,
3/22/2018 10:30,14.8097,78.449,,
3/22/2018 10:45,14.8256,77.923,,
3/22/2018 11:00,14.8197,78.975,,
3/22/2018 11:15,14.8202,79.151,,
3/22/2018 11:30,14.8163,79.326,,
3/22/2018 11:45,14.8445,79.326,,
3/22/2018 12:00,14.8419,79.151,,
3/22/2018 12:15,14.8337,79.326,,
3/22/2018 12:30,14.8211,79.502,,
3/22/2018 12:45,14.8091,79.853,,
3/22/2018 13:00,14.803,80.029,,
3/22/2018 13:15,14.7921,80.029,,
3/22/2018 13:30,14.7899,80.029,,
3/22/2018 13:45,14.7883,80.206,,
3/22/2018 14:00,14.7862,80.206,,
3/22/2018 14:15,14.787,80.559,,
3/22/2018 14:30,14.7862,80.206,,
3/22/2018 14:45,14.784,80.206,,
3/22/2018 15:00,14.7805,80.559,,
3/22/2018 15:15,14.7822,80.382,,
3/22/2018 15:30,14.7775,80.206,,
3/22/2018 15:45,14.7775,80.206,,
3/22/2018 16:00,14.7796,80.206,,
3/22/2018 16:15,14.7792,80.029,,
3/22/2018 16:30,14.783,79.853,,
3/22/2018 16:45,14.7804,79.678,,
3/22/2018 17:00,14.7821,79.502,,
3/22/2018 17:15,14.7837,79.326,,
3/22/2018 17:30,14.7876,79.151,,
3/22/2018 17:45,14.7876,79.151,,
3/22/2018 18:00,14.7872,78.975,,
3/22/2018 18:15,14.7894,78.975,,
3/22/2018 18:30,14.7911,78.8,,
3/22/2018 18:45,14.7911,78.8,,
3/22/2018 19:00,14.7975,78.8,,
3/22/2018 19:15,14.797,78.624,,
3/22/2018 19:30,14.797,78.624,,
3/22/2018 19:45,14.7966,78.449,,
3/22/2018 20:00,14.801,78.449,,
3/22/2018 20:15,14.8031,78.449,,
3/22/2018 20:30,14.8049,78.274,,
3/22/2018 20:45,14.807,78.274,,
3/22/2018 21:00,14.8086,78.098,,
3/22/2018 21:15,14.8086,78.098,,
3/22/2018 21:30,14.8108,78.098,,
3/22/2018 21:45,14.8104,77.923,,
3/22/2018 22:00,14.8126,77.923,,
3/22/2018 22:15,14.8147,77.923,,
3/22/2018 22:30,14.8121,77.749,,
3/22/2018 22:45,14.8121,77.749,,
3/22/2018 23:00,14.8099,77.749,,
3/22/2018 23:15,14.8078,77.749,,
3/22/2018 23:30,14.8052,77.574,,
3/22/2018 23:45,14.8052,77.574,,
3/23/2018 0:00,14.8052,77.574,,
3/23/2018 0:15,14.8026,77.4,,
3/23/2018 0:30,14.8026,77.4,,
3/23/2018 0:45,14.8004,77.4,,
3/23/2018 1:00,14.7982,77.4,,
3/23/2018 1:15,14.796,77.4,,
3/23/2018 1:30,14.7934,77.225,,
3/23/2018 1:45,14.7934,77.225,,
3/23/2018 2:00,14.7891,77.225,,
3/23/2018 2:15,14.7869,77.225,,
3/23/2018 2:30,14.7847,77.225,,
3/23/2018 2:45,14.7825,77.225,,
3/23/2018 3:00,14.7778,77.05,,
3/23/2018 3:15,14.7799,77.05,,
