Date,"Abs Pres, psi","Temp, °F",Coupler Detached,End Of File
6/25/2018 11:30,14.7431,77.923,,
6/25/2018 11:45,14.7398,78.274,,
6/25/2018 12:00,14.7368,78.8,,
6/25/2018 12:15,14.7312,79.151,,
6/25/2018 12:30,14.7279,79.502,,
6/25/2018 12:45,14.7283,79.678,,
6/25/2018 13:00,14.725,80.029,,
6/25/2018 13:15,14.7199,80.559,,
6/25/2018 13:30,14.716,80.735,,
6/25/2018 13:45,14.7142,80.911,,
6/25/2018 14:00,14.7105,81.09,,
6/25/2018 14:15,14.7083,81.09,,
6/25/2018 14:30,14.7039,81.09,,
6/25/2018 14:45,14.7012,80.911,,
6/25/2018 15:00,14.7007,80.735,,
6/25/2018 15:15,14.7029,80.735,,
6/25/2018 15:30,14.701,80.029,,
6/25/2018 15:45,14.7013,79.326,,
6/25/2018 16:00,14.7031,79.151,,
6/25/2018 16:15,14.7035,79.326,,
6/25/2018 16:30,14.7026,78.975,,
6/25/2018 16:45,14.7038,78.624,,
6/25/2018 17:00,14.7025,78.098,,
6/25/2018 17:15,14.7036,77.749,,
6/25/2018 17:30,14.7076,77.574,,
6/25/2018 17:45,14.7115,77.4,,
6/25/2018 18:00,14.7131,77.225,,
6/25/2018 18:15,14.7131,77.225,,
6/25/2018 18:30,14.7148,77.05,,
6/25/2018 18:45,14.717,77.05,,
6/25/2018 19:00,14.7187,76.876,,
6/25/2018 19:15,14.7187,76.876,,
6/25/2018 19:30,14.7183,76.703,,
6/25/2018 19:45,14.7205,76.703,,
6/25/2018 20:00,14.7226,76.703,,
6/25/2018 20:15,14.7242,76.528,,
6/25/2018 20:30,14.7264,76.528,,
6/25/2018 20:45,14.7264,76.528,,
6/25/2018 21:00,14.7286,76.528,,
6/25/2018 21:15,14.7308,76.528,,
6/25/2018 21:30,14.7329,76.528,,
6/25/2018 21:45,14.7308,76.528,,
6/25/2018 22:00,14.7325,76.354,,
6/25/2018 22:15,14.7325,76.354,,
6/25/2018 22:30,14.7303,76.354,,
6/25/2018 22:45,14.7277,76.181,,
6/25/2018 23:00,14.7277,76.181,,
6/25/2018 23:15,14.7299,76.181,,
6/25/2018 23:30,14.7273,76.006,,
6/25/2018 23:45,14.7251,76.006,,
6/26/2018 0:00,14.7268,75.832,,
6/26/2018 0:15,14.7247,75.832,,
6/26/2018 0:30,14.7264,75.659,,
6/26/2018 0:45,14.7264,75.659,,
6/26/2018 1:00,14.7194,75.484,,
6/26/2018 1:15,14.7216,75.484,,
6/26/2018 1:30,14.719,75.312,,
6/26/2018 1:45,14.7168,75.312,,
6/26/2018 2:00,14.7142,75.139,,
6/26/2018 2:15,14.7142,75.139,,
6/26/2018 2:30,14.712,75.139,,
6/26/2018 2:45,14.7136,74.964,,
6/26/2018 3:00,14.7158,74.964,,
6/26/2018 3:15,14.711,74.791,,
6/26/2018 3:30,14.711,74.791,,
6/26/2018 3:45,14.7089,74.791,,
6/26/2018 4:00,14.7084,74.619,,
6/26/2018 4:15,14.7062,74.619,,
6/26/2018 4:30,14.7084,74.619,,
6/26/2018 4:45,14.7102,74.446,,
6/26/2018 5:00,14.7102,74.446,,
6/26/2018 5:15,14.7123,74.446,,
6/26/2018 5:30,14.7102,74.446,,
6/26/2018 5:45,14.7119,74.271,,
6/26/2018 6:00,14.7119,74.271,,
6/26/2018 6:15,14.7141,74.271,,
6/26/2018 6:30,14.7163,74.271,,
6/26/2018 6:45,14.718,74.098,,
6/26/2018 7:00,14.718,74.098,,
6/26/2018 7:15,14.718,74.098,,
6/26/2018 7:30,14.7223,74.098,,
6/26/2018 7:45,14.7223,74.098,,
6/26/2018 8:00,14.7245,74.098,,
6/26/2018 8:15,14.7245,74.098,,
6/26/2018 8:30,14.7287,74.098,,
6/26/2018 8:45,14.7309,74.098,,
6/26/2018 9:00,14.7315,74.271,,
6/26/2018 9:15,14.7341,74.446,,
6/26/2018 9:30,14.7345,74.619,,
6/26/2018 9:45,14.7376,74.964,,
6/26/2018 10:00,14.7337,75.139,,
6/26/2018 10:15,14.7324,75.484,,
6/26/2018 10:30,14.7328,75.659,,
6/26/2018 10:45,14.7338,76.006,,
6/26/2018 11:00,14.7308,76.528,,
6/26/2018 11:15,14.73,77.05,,
6/26/2018 11:30,14.7266,77.4,,
6/26/2018 11:45,14.7232,77.749,,
6/26/2018 12:00,14.7232,77.749,,
6/26/2018 12:15,14.7171,77.923,,
6/26/2018 12:30,14.7123,77.749,,
6/26/2018 12:45,14.7138,78.274,,
6/26/2018 13:00,14.7081,78.624,,
6/26/2018 13:15,14.709,78.975,,
6/26/2018 13:30,14.7061,79.502,,
6/26/2018 13:45,14.7045,79.678,,
6/26/2018 14:00,14.701,80.029,,
6/26/2018 14:15,14.6984,79.853,,
6/26/2018 14:30,14.6945,80.029,,
6/26/2018 14:45,14.6919,79.853,,
6/26/2018 15:00,14.6919,79.853,,
6/26/2018 15:15,14.6897,79.853,,
6/26/2018 15:30,14.6867,79.502,,
6/26/2018 15:45,14.6871,79.678,,
6/26/2018 16:00,14.6883,79.326,,
6/26/2018 16:15,14.6852,78.975,,
6/26/2018 16:30,14.6865,78.624,,
6/26/2018 16:45,14.6894,78.098,,
6/26/2018 17:00,14.6936,77.225,,
6/26/2018 17:15,14.697,76.876,,
6/26/2018 17:30,14.6961,76.528,,
6/26/2018 17:45,14.6978,76.354,,
6/26/2018 18:00,14.6996,76.181,,
6/26/2018 18:15,14.6991,76.006,,
6/26/2018 18:30,14.7007,75.832,,
6/26/2018 18:45,14.7029,75.832,,
6/26/2018 19:00,14.7068,75.659,,
6/26/2018 19:15,14.709,75.659,,
6/26/2018 19:30,14.7134,75.659,,
6/26/2018 19:45,14.7129,75.484,,
6/26/2018 20:00,14.7129,75.484,,
6/26/2018 20:15,14.7173,75.484,,
6/26/2018 20:30,14.7168,75.312,,
6/26/2018 20:45,14.7168,75.312,,
6/26/2018 21:00,14.7168,75.312,,
6/26/2018 21:15,14.7184,75.139,,
6/26/2018 21:30,14.7206,75.139,,
6/26/2018 21:45,14.7184,75.139,,
6/26/2018 22:00,14.718,74.964,,
6/26/2018 22:15,14.718,74.964,,
6/26/2018 22:30,14.7158,74.964,,
6/26/2018 22:45,14.7132,74.791,,
6/26/2018 23:00,14.7132,74.791,,
6/26/2018 23:15,14.7132,74.791,,
6/26/2018 23:30,14.711,74.791,,
6/26/2018 23:45,14.7084,74.619,,
6/27/2018 0:00,14.7084,74.619,,
6/27/2018 0:15,14.7062,74.619,,
6/27/2018 0:30,14.7015,74.446,,
6/27/2018 0:45,14.7036,74.446,,
6/27/2018 1:00,14.6993,74.446,,
6/27/2018 1:15,14.6945,74.271,,
6/27/2018 1:30,14.6925,74.271,,
6/27/2018 1:45,14.6903,74.271,,
6/27/2018 2:00,14.6925,74.271,,
6/27/2018 2:15,14.6899,74.098,,
6/27/2018 2:30,14.6877,74.098,,
6/27/2018 2:45,14.6812,74.098,,
6/27/2018 3:00,14.6812,74.098,,
6/27/2018 3:15,14.6807,73.926,,
6/27/2018 3:30,14.6807,73.926,,
6/27/2018 3:45,14.6785,73.926,,
6/27/2018 4:00,14.6785,73.926,,
6/27/2018 4:15,14.6803,73.753,,
6/27/2018 4:30,14.6825,73.753,,
6/27/2018 4:45,14.6845,73.753,,
6/27/2018 5:00,14.6845,73.753,,
6/27/2018 5:15,14.6867,73.753,,
6/27/2018 5:30,14.6867,73.753,,
6/27/2018 5:45,14.6888,73.753,,
6/27/2018 6:00,14.691,73.753,,
6/27/2018 6:15,14.6928,73.58,,
6/27/2018 6:30,14.6928,73.58,,
6/27/2018 6:45,14.6949,73.58,,
6/27/2018 7:00,14.6949,73.58,,
6/27/2018 7:15,14.6949,73.58,,
6/27/2018 7:30,14.7019,73.753,,
6/27/2018 7:45,14.7062,73.753,,
6/27/2018 8:00,14.7106,73.753,,
6/27/2018 8:15,14.7128,73.753,,
6/27/2018 8:30,14.7171,73.753,,
6/27/2018 8:45,14.7197,73.926,,
6/27/2018 9:00,14.718,74.098,,
6/27/2018 9:15,14.7184,74.271,,
6/27/2018 9:30,14.7215,74.619,,
6/27/2018 9:45,14.7176,74.791,,
6/27/2018 10:00,14.719,75.312,,
6/27/2018 10:15,14.7173,75.484,,
6/27/2018 10:30,14.7155,75.659,,
6/27/2018 10:45,14.7142,76.006,,
6/27/2018 11:00,14.7135,76.528,,
6/27/2018 11:15,14.7109,77.225,,
6/27/2018 11:30,14.7102,77.749,,
6/27/2018 11:45,14.7089,78.098,,
6/27/2018 12:00,14.7081,78.624,,
6/27/2018 12:15,14.7064,78.8,,
6/27/2018 12:30,14.7018,79.502,,
6/27/2018 12:45,14.6996,79.502,,
6/27/2018 13:00,14.6993,80.206,,
6/27/2018 13:15,14.6961,78.975,,
6/27/2018 13:30,14.69,79.151,,
6/27/2018 13:45,14.6874,78.975,,
6/27/2018 14:00,14.6861,79.326,,
6/27/2018 14:15,14.6826,78.8,,
6/27/2018 14:30,14.6816,78.449,,
6/27/2018 14:45,14.6785,78.098,,
6/27/2018 15:00,14.6796,78.449,,
6/27/2018 15:15,14.679,78.274,,
6/27/2018 15:30,14.6768,78.274,,
6/27/2018 15:45,14.6764,78.098,,
6/27/2018 16:00,14.6794,77.574,,
6/27/2018 16:15,14.681,77.4,,
6/27/2018 16:30,14.6832,77.4,,
6/27/2018 16:45,14.6849,77.225,,
6/27/2018 17:00,14.6845,77.05,,
6/27/2018 17:15,14.6867,77.05,,
6/27/2018 17:30,14.6862,76.876,,
6/27/2018 17:45,14.6858,76.703,,
6/27/2018 18:00,14.6874,76.528,,
6/27/2018 18:15,14.687,76.354,,
6/27/2018 18:30,14.6891,76.354,,
6/27/2018 18:45,14.6887,76.181,,
6/27/2018 19:00,14.6909,76.181,,
6/27/2018 19:15,14.6926,76.006,,
6/27/2018 19:30,14.6926,76.006,,
6/27/2018 19:45,14.697,76.006,,
6/27/2018 20:00,14.7013,76.006,,
6/27/2018 20:15,14.7029,75.832,,
6/27/2018 20:30,14.7051,75.832,,
6/27/2018 20:45,14.7051,75.832,,
6/27/2018 21:00,14.7094,75.832,,
6/27/2018 21:15,14.7051,75.832,,
6/27/2018 21:30,14.7073,75.832,,
6/27/2018 21:45,14.7094,75.832,,
6/27/2018 22:00,14.7116,75.832,,
6/27/2018 22:15,14.7116,75.832,,
6/27/2018 22:30,14.7094,75.832,,
6/27/2018 22:45,14.7073,75.832,,
6/27/2018 23:00,14.7073,75.832,,
6/27/2018 23:15,14.7073,75.832,,
6/27/2018 23:30,14.7051,75.832,,
6/27/2018 23:45,14.7007,75.832,,
6/28/2018 0:00,14.7029,75.832,,
6/28/2018 0:15,14.7051,75.832,,
6/28/2018 0:30,14.7051,75.832,,
6/28/2018 0:45,14.7003,75.659,,
6/28/2018 1:00,14.6959,75.659,,
6/28/2018 1:15,14.6944,75.832,,
6/28/2018 1:30,14.6938,75.659,,
6/28/2018 1:45,14.6959,75.659,,
6/28/2018 2:00,14.6938,75.659,,
6/28/2018 2:15,14.6938,75.659,,
6/28/2018 2:30,14.6896,75.659,,
6/28/2018 2:45,14.6874,75.659,,
6/28/2018 3:00,14.6852,75.659,,
6/28/2018 3:15,14.6896,75.659,,
6/28/2018 3:30,14.6852,75.659,,
6/28/2018 3:45,14.6874,75.659,,
6/28/2018 4:00,14.6896,75.659,,
6/28/2018 4:15,14.6917,75.659,,
6/28/2018 4:30,14.6981,75.659,,
6/28/2018 4:45,14.7003,75.659,,
6/28/2018 5:00,14.7047,75.659,,
6/28/2018 5:15,14.709,75.659,,
6/28/2018 5:30,14.709,75.659,,
6/28/2018 5:45,14.7134,75.659,,
6/28/2018 6:00,14.7177,75.659,,
6/28/2018 6:15,14.7264,75.659,,
6/28/2018 6:30,14.7286,75.659,,
6/28/2018 6:45,14.7308,75.659,,
6/28/2018 7:00,14.735,75.659,,
6/28/2018 7:15,14.7328,75.659,,
6/28/2018 7:30,14.7328,75.659,,
6/28/2018 7:45,14.7308,75.659,,
6/28/2018 8:00,14.7328,75.659,,
6/28/2018 8:15,14.7355,75.832,,
6/28/2018 8:30,14.7377,75.832,,
6/28/2018 8:45,14.7377,75.832,,
6/28/2018 9:00,14.7382,76.006,,
6/28/2018 9:15,14.7403,76.006,,
6/28/2018 9:30,14.7408,76.181,,
6/28/2018 9:45,14.739,76.354,,
6/28/2018 10:00,14.7412,76.354,,
6/28/2018 10:15,14.7351,76.528,,
6/28/2018 10:30,14.7329,76.528,,
6/28/2018 10:45,14.7355,76.703,,
6/28/2018 11:00,14.7312,76.703,,
6/28/2018 11:15,14.727,76.703,,
6/28/2018 11:30,14.727,76.703,,
6/28/2018 11:45,14.7248,76.703,,
6/28/2018 12:00,14.7209,76.876,,
6/28/2018 12:15,14.7218,77.225,,
6/28/2018 12:30,14.7178,77.4,,
6/28/2018 12:45,14.7178,77.4,,
6/28/2018 13:00,14.72,77.4,,
6/28/2018 13:15,14.7136,77.4,,
6/28/2018 13:30,14.7102,77.749,,
6/28/2018 13:45,14.7102,77.749,,
6/28/2018 14:00,14.7076,77.574,,
6/28/2018 14:15,14.7054,77.574,,
6/28/2018 14:30,14.7093,77.4,,
6/28/2018 14:45,14.7093,77.4,,
6/28/2018 15:00,14.7174,77.225,,
6/28/2018 15:15,14.73,77.05,,
6/28/2018 15:30,14.7431,77.05,,
6/28/2018 15:45,14.749,76.876,,
6/28/2018 16:00,14.7464,76.703,,
6/28/2018 16:15,14.7464,76.703,,
6/28/2018 16:30,14.7482,76.528,,
6/28/2018 16:45,14.7547,76.528,,
6/28/2018 17:00,14.765,76.354,,
6/28/2018 17:15,14.7672,76.354,,
6/28/2018 17:30,14.7867,76.354,,
6/28/2018 17:45,14.797,76.181,,
6/28/2018 18:00,14.8144,76.181,,
6/28/2018 18:15,14.8227,76.006,,
6/28/2018 18:30,14.8271,76.006,,
6/28/2018 18:45,14.8271,76.006,,
6/28/2018 19:00,14.8245,75.832,,
6/28/2018 19:15,14.8223,75.832,,
6/28/2018 19:30,14.8223,75.832,,
6/28/2018 19:45,14.8223,75.832,,
6/28/2018 20:00,14.8223,75.832,,
6/28/2018 20:15,14.8201,75.832,,
6/28/2018 20:30,14.8239,75.659,,
6/28/2018 20:45,14.8239,75.659,,
6/28/2018 21:00,14.8239,75.659,,
6/28/2018 21:15,14.8369,75.659,,
6/28/2018 21:30,14.8651,75.659,,
6/28/2018 21:45,14.8716,75.659,,
6/28/2018 22:00,14.8651,75.659,,
6/28/2018 22:15,14.8522,75.659,,
6/28/2018 22:30,14.85,75.659,,
6/28/2018 22:45,14.8435,75.659,,
6/28/2018 23:00,14.8391,75.659,,
6/28/2018 23:15,14.8413,75.659,,
6/28/2018 23:30,14.8347,75.659,,
6/28/2018 23:45,14.8326,75.659,,
6/29/2018 0:00,14.8347,75.659,,
6/29/2018 0:15,14.8347,75.659,,
6/29/2018 0:30,14.8326,75.659,,
6/29/2018 0:45,14.8256,75.484,,
6/29/2018 1:00,14.8234,75.484,,
6/29/2018 1:15,14.8191,75.484,,
6/29/2018 1:30,14.8126,75.484,,
6/29/2018 1:45,14.8084,75.484,,
6/29/2018 2:00,14.8062,75.484,,
6/29/2018 2:15,14.8062,75.484,,
6/29/2018 2:30,14.7997,75.484,,
6/29/2018 2:45,14.7931,75.484,,
6/29/2018 3:00,14.7888,75.484,,
6/29/2018 3:15,14.7844,75.484,,
6/29/2018 3:30,14.7822,75.484,,
6/29/2018 3:45,14.7844,75.484,,
6/29/2018 4:00,14.7822,75.484,,
6/29/2018 4:15,14.7775,75.312,,
6/29/2018 4:30,14.7775,75.312,,
6/29/2018 4:45,14.7796,75.312,,
6/29/2018 5:00,14.7775,75.312,,
6/29/2018 5:15,14.7796,75.312,,
6/29/2018 5:30,14.7796,75.312,,
6/29/2018 5:45,14.7818,75.312,,
6/29/2018 6:00,14.784,75.312,,
6/29/2018 6:15,14.784,75.312,,
6/29/2018 6:30,14.7862,75.312,,
6/29/2018 6:45,14.7883,75.312,,
6/29/2018 7:00,14.7905,75.312,,
6/29/2018 7:15,14.797,75.312,,
6/29/2018 7:30,14.797,75.312,,
6/29/2018 7:45,14.7992,75.312,,
6/29/2018 8:00,14.8056,75.312,,
6/29/2018 8:15,14.8099,75.312,,
6/29/2018 8:30,14.8143,75.312,,
6/29/2018 8:45,14.8126,75.484,,
6/29/2018 9:00,14.8126,75.484,,
6/29/2018 9:15,14.8126,75.484,,
6/29/2018 9:30,14.8126,75.484,,
6/29/2018 9:45,14.8153,75.659,,
6/29/2018 10:00,14.8088,75.659,,
6/29/2018 10:15,14.807,75.832,,
6/29/2018 10:30,14.8092,75.832,,
6/29/2018 10:45,14.8075,76.006,,
6/29/2018 11:00,14.8053,76.006,,
6/29/2018 11:15,14.8031,76.006,,
6/29/2018 11:30,14.8031,76.006,,
6/29/2018 11:45,14.7966,76.006,,
6/29/2018 12:00,14.797,76.181,,
6/29/2018 12:15,14.7954,76.354,,
6/29/2018 12:30,14.7911,76.354,,
6/29/2018 12:45,14.7889,76.354,,
6/29/2018 13:00,14.7841,76.181,,
6/29/2018 13:15,14.7798,76.181,,
6/29/2018 13:30,14.7754,76.181,,
6/29/2018 13:45,14.7733,76.181,,
6/29/2018 14:00,14.7733,76.181,,
6/29/2018 14:15,14.7711,76.181,,
6/29/2018 14:30,14.7689,76.181,,
6/29/2018 14:45,14.7667,76.181,,
6/29/2018 15:00,14.765,76.354,,
6/29/2018 15:15,14.765,76.354,,
6/29/2018 15:30,14.7634,76.528,,
6/29/2018 15:45,14.7628,76.354,,
6/29/2018 16:00,14.7624,76.181,,
6/29/2018 16:15,14.7624,76.181,,
6/29/2018 16:30,14.7641,76.006,,
6/29/2018 16:45,14.7659,75.832,,
6/29/2018 17:00,14.7659,75.832,,
6/29/2018 17:15,14.768,75.832,,
6/29/2018 17:30,14.7698,75.659,,
6/29/2018 17:45,14.7719,75.659,,
6/29/2018 18:00,14.7735,75.484,,
6/29/2018 18:15,14.7757,75.484,,
6/29/2018 18:30,14.7775,75.312,,
6/29/2018 18:45,14.7818,75.312,,
6/29/2018 19:00,14.7818,75.312,,
6/29/2018 19:15,14.784,75.312,,
6/29/2018 19:30,14.7857,75.139,,
6/29/2018 19:45,14.7879,75.139,,
6/29/2018 20:00,14.7901,75.139,,
6/29/2018 20:15,14.7879,75.139,,
6/29/2018 20:30,14.7875,74.964,,
6/29/2018 20:45,14.7875,74.964,,
6/29/2018 21:00,14.7938,74.964,,
6/29/2018 21:15,14.7938,74.964,,
6/29/2018 21:30,14.796,74.964,,
6/29/2018 21:45,14.7982,74.964,,
6/29/2018 22:00,14.7956,74.791,,
6/29/2018 22:15,14.7956,74.791,,
6/29/2018 22:30,14.7978,74.791,,
6/29/2018 22:45,14.7995,74.619,,
6/29/2018 23:00,14.7973,74.619,,
6/29/2018 23:15,14.7973,74.619,,
6/29/2018 23:30,14.8017,74.619,,
6/29/2018 23:45,14.8017,74.619,,
6/30/2018 0:00,14.7995,74.619,,
6/30/2018 0:15,14.7973,74.619,,
6/30/2018 0:30,14.7973,74.619,,
6/30/2018 0:45,14.7973,74.619,,
6/30/2018 1:00,14.793,74.619,,
6/30/2018 1:15,14.793,74.619,,
6/30/2018 1:30,14.793,74.619,,
6/30/2018 1:45,14.7925,74.446,,
6/30/2018 2:00,14.7925,74.446,,
6/30/2018 2:15,14.7925,74.446,,
6/30/2018 2:30,14.7904,74.446,,
6/30/2018 2:45,14.7882,74.446,,
6/30/2018 3:00,14.7838,74.446,,
6/30/2018 3:15,14.7817,74.446,,
6/30/2018 3:30,14.7838,74.446,,
6/30/2018 3:45,14.7838,74.446,,
6/30/2018 4:00,14.786,74.446,,
6/30/2018 4:15,14.7856,74.271,,
6/30/2018 4:30,14.7882,74.446,,
6/30/2018 4:45,14.7878,74.271,,
6/30/2018 5:00,14.7921,74.271,,
6/30/2018 5:15,14.7921,74.271,,
6/30/2018 5:30,14.7943,74.271,,
6/30/2018 5:45,14.7943,74.271,,
6/30/2018 6:00,14.7965,74.271,,
6/30/2018 6:15,14.7921,74.271,,
6/30/2018 6:30,14.7943,74.271,,
6/30/2018 6:45,14.7986,74.271,,
6/30/2018 7:00,14.7965,74.271,,
6/30/2018 7:15,14.7965,74.271,,
6/30/2018 7:30,14.8008,74.271,,
6/30/2018 7:45,14.8034,74.446,,
6/30/2018 8:00,14.8056,74.446,,
6/30/2018 8:15,14.8099,74.446,,
6/30/2018 8:30,14.8147,74.619,,
6/30/2018 8:45,14.8104,74.619,,
6/30/2018 9:00,14.8147,74.619,,
6/30/2018 9:15,14.8152,74.791,,
6/30/2018 9:30,14.8191,74.619,,
6/30/2018 9:45,14.8126,74.619,,
6/30/2018 10:00,14.813,74.791,,
6/30/2018 10:15,14.8113,74.964,,
6/30/2018 10:30,14.8117,75.139,,
6/30/2018 10:45,14.8117,75.139,,
6/30/2018 11:00,14.8078,75.312,,
6/30/2018 11:15,14.8099,75.312,,
6/30/2018 11:30,14.8078,75.312,,
6/30/2018 11:45,14.8099,75.312,,
6/30/2018 12:00,14.8056,75.312,,
6/30/2018 12:15,14.804,75.484,,
6/30/2018 12:30,14.7997,75.484,,
6/30/2018 12:45,14.7957,75.659,,
6/30/2018 13:00,14.7909,75.484,,
6/30/2018 13:15,14.7957,75.659,,
6/30/2018 13:30,14.7931,75.484,,
6/30/2018 13:45,14.7866,75.484,,
6/30/2018 14:00,14.7862,75.312,,
6/30/2018 14:15,14.7818,75.312,,
6/30/2018 14:30,14.7801,75.484,,
6/30/2018 14:45,14.7805,75.659,,
6/30/2018 15:00,14.7809,75.832,,
6/30/2018 15:15,14.7789,75.832,,
6/30/2018 15:30,14.775,76.006,,
6/30/2018 15:45,14.7783,75.659,,
6/30/2018 16:00,14.7779,75.484,,
6/30/2018 16:15,14.7753,75.312,,
6/30/2018 16:30,14.777,75.139,,
6/30/2018 16:45,14.7766,74.964,,
6/30/2018 17:00,14.7779,74.619,,
6/30/2018 17:15,14.7817,74.446,,
6/30/2018 17:30,14.7834,74.271,,
6/30/2018 17:45,14.7812,74.271,,
6/30/2018 18:00,14.7808,74.098,,
6/30/2018 18:15,14.7825,73.926,,
6/30/2018 18:30,14.7778,73.753,,
6/30/2018 18:45,14.7795,73.58,,
6/30/2018 19:00,14.7817,73.58,,
6/30/2018 19:15,14.7834,73.407,,
6/30/2018 19:30,14.7899,73.407,,
6/30/2018 19:45,14.7872,73.234,,
6/30/2018 20:00,14.7872,73.234,,
6/30/2018 20:15,14.7846,73.062,,
6/30/2018 20:30,14.7867,73.062,,
6/30/2018 20:45,14.7894,73.234,,
6/30/2018 21:00,14.7937,73.234,,
6/30/2018 21:15,14.7937,73.234,,
6/30/2018 21:30,14.7981,73.234,,
6/30/2018 21:45,14.7959,73.234,,
6/30/2018 22:00,14.7937,73.234,,
6/30/2018 22:15,14.7959,73.234,,
6/30/2018 22:30,14.7894,73.234,,
6/30/2018 22:45,14.7872,73.234,,
6/30/2018 23:00,14.7894,73.234,,
6/30/2018 23:15,14.7872,73.234,,
6/30/2018 23:30,14.7872,73.234,,
6/30/2018 23:45,14.7851,73.234,,
7/1/2018 0:00,14.7846,73.062,,
7/1/2018 0:15,14.7846,73.062,,
7/1/2018 0:30,14.7867,73.062,,
7/1/2018 0:45,14.7846,73.062,,
7/1/2018 1:00,14.7846,73.062,,
7/1/2018 1:15,14.7825,73.062,,
7/1/2018 1:30,14.7804,73.062,,
7/1/2018 1:45,14.7734,72.891,,
7/1/2018 2:00,14.7756,72.891,,
7/1/2018 2:15,14.7738,73.062,,
7/1/2018 2:30,14.7738,73.062,,
7/1/2018 2:45,14.769,72.891,,
7/1/2018 3:00,14.7669,72.891,,
7/1/2018 3:15,14.769,72.891,,
7/1/2018 3:30,14.7669,72.891,,
7/1/2018 3:45,14.7647,72.891,,
7/1/2018 4:00,14.7625,72.891,,
7/1/2018 4:15,14.7625,72.891,,
7/1/2018 4:30,14.7647,72.891,,
7/1/2018 4:45,14.7625,72.891,,
7/1/2018 5:00,14.7647,72.891,,
7/1/2018 5:15,14.7647,72.891,,
7/1/2018 5:30,14.7582,72.891,,
7/1/2018 5:45,14.7621,72.718,,
7/1/2018 6:00,14.7664,72.718,,
7/1/2018 6:15,14.7643,72.718,,
7/1/2018 6:30,14.7686,72.718,,
7/1/2018 6:45,14.7686,72.718,,
7/1/2018 7:00,14.773,72.718,,
7/1/2018 7:15,14.773,72.718,,
7/1/2018 7:30,14.773,72.718,,
7/1/2018 7:45,14.7756,72.891,,
7/1/2018 8:00,14.7734,72.891,,
7/1/2018 8:15,14.776,73.062,,
7/1/2018 8:30,14.776,73.062,,
7/1/2018 8:45,14.7764,73.234,,
7/1/2018 9:00,14.7769,73.407,,
7/1/2018 9:15,14.7751,73.58,,
7/1/2018 9:30,14.7756,73.753,,
7/1/2018 9:45,14.7756,73.753,,
7/1/2018 10:00,14.776,73.926,,
7/1/2018 10:15,14.7764,74.098,,
7/1/2018 10:30,14.7769,74.271,,
7/1/2018 10:45,14.7753,74.446,,
7/1/2018 11:00,14.7735,74.619,,
7/1/2018 11:15,14.7679,74.964,,
7/1/2018 11:30,14.764,75.139,,
7/1/2018 11:45,14.7661,75.139,,
7/1/2018 12:00,14.7618,75.139,,
7/1/2018 12:15,14.7567,75.659,,
7/1/2018 12:30,14.7532,76.006,,
7/1/2018 12:45,14.7532,76.006,,
7/1/2018 13:00,14.7521,76.354,,
7/1/2018 13:15,14.7477,76.354,,
7/1/2018 13:30,14.7429,76.181,,
7/1/2018 13:45,14.7445,76.006,,
7/1/2018 14:00,14.739,76.354,,
7/1/2018 14:15,14.7361,76.876,,
7/1/2018 14:30,14.7318,76.876,,
7/1/2018 14:45,14.7274,76.876,,
7/1/2018 15:00,14.7242,76.528,,
7/1/2018 15:15,14.7286,76.528,,
7/1/2018 15:30,14.7242,76.528,,
7/1/2018 15:45,14.7216,76.354,,
7/1/2018 16:00,14.726,76.354,,
7/1/2018 16:15,14.7316,76.006,,
7/1/2018 16:30,14.7295,76.006,,
7/1/2018 16:45,14.729,75.832,,
